customer_id,age,region,favorite_team,join_date,membership_tier,season_ticket_yn,purchase_count,total_spent,last_purchase_date,sns_follow_yn,referral_source,attended_games,favorite_seat_section
KBOFAN0000534,22.0,BUSAN,lg twins,2023-07-15,Bronze,N,6.0,200637.0,2023-06-06,0.0,Club Website,12,Premium Box
KBOFAN0004479,39.0,,SAMSUNG LIONS,12-08-2020,Silver,N,9.0,135007.0,05/25/2023,0.0,Club Website,10,Infield
KBOFAN0004677,25.0,Gwangju-si,KIA TIGERS,2015-12-06,Bronze,0,4.0,175934.0,31-07-2025,0.0,,11,Family Zone
KBOFAN0002377,68.0,Daegu-si,LGTwins,02/01/2024,Bronze,y,7.0,261953.0,29-03-2024,0.0,Friend Referral,15,Family Zone
KBOFAN0003122,16.0,Gwangju City,kia tigers,2018-01-30,VIP,n,6.0,0.0,2023-10-23,0.0,Advertisement,8,Outfield
KBOFAN0003611,72.0, Daegu,LG Twins,06/17/2017,Gold,1,12.0,0.0,2024-06-11,0.0,SNS,11,Infield
KBOFAN0002095,51.0, Jeju,Doosan Bears,2018-06-26,Silver,y,6.0,43145.0,02-10-2023,0.0,Friend Referral,15,Outfield
KBOFAN0004229,61.0,CHEONGJU,NCDinos,10/11/2024,,No,8.0,251682.0,2024-09-02,1.0,Offline Event,9,Outfield
KBOFAN0001344,39.0,gwangju,KIA TIGERS,20-02-2019,Silver,N,3.0,142012.0,2025-07-02,1.0,,12,Infield
KBOFAN0003248,16.0, Suwon,KIA Tigers,2019.12.02,,Y,6.0,255137.0,24-05-2024,0.0,Club Website,14,Premium Box
KBOFAN0002444,56.0,SUWON,SamsungLions,27-10-2024,Bronze,1,9.0,472726.0,08-02-2023,1.0,Club Website,10,Premium Box
KBOFAN0000887,22.0, Daejeon,NCDinos,2021.12.07,Bronze,Y,7.0,457104.0,2025-07-05,1.0,Advertisement,16,Table Seat
KBOFAN0004222,29.0,Incheon City,KT WIZ,2017.12.13,Silver,Yes,7.0,435169.0,2024-01-03,1.0,Advertisement,13,Family Zone
KBOFAN0004739,75.0, Suwon,lg twins,01/02/2020,,n,8.0,352448.0,11-09-2024,0.0,Friend Referral,13,Infield
KBOFAN0000148,68.0,Gwangju ,nc dinos,03-06-2018,Silver,1,12.0,639240.0,01/04/2025,1.0,Friend Referral,13,Infield
KBOFAN0004605,58.0,daegu, SSG Landers ,2024-12-03,Silver,1,3.0,116323.0,03/02/2025,0.0,Advertisement,11,Family Zone
KBOFAN0002630,20.0,Daejeon-si,ssg landers,17-11-2024,Bronze,0,8.0,181345.0,2024.11.01,1.0,Offline Event,10,Infield
KBOFAN0001237,45.0,SEOUL,Lotte Giants,09-09-2024,Silver,No,7.0,377174.0,2024-06-18,1.0,,8,Outfield
KBOFAN0000363,56.0, Seoul, Doosan Bears ,2021-04-09,Bronze,Y,4.0,59810.0,28-11-2025,0.0,Advertisement,9,Family Zone
KBOFAN0004389,66.0,Suwon,KIA Tigers,06/24/2020,Bronze,Yes,4.0,216931.0,2023-11-18,0.0,SNS,12,Infield
KBOFAN0001789,55.0,daegu,DOOSAN BEARS,06-01-2017,Silver,Yes,4.0,170019.0,2025-05-25,0.0,Advertisement,10,Infield
KBOFAN0002336,61.0, Changwon,ssg landers,2021-02-04,Bronze,Y,7.0,425136.0,2025.08.08,0.0,Advertisement,10,Family Zone
KBOFAN0003136,34.0,Suwon ,LG Twins,14-12-2022,Silver,y,6.0,318559.0,2023-12-14,0.0,Advertisement,8,Family Zone
KBOFAN0002788,41.0,Cheongju, LG Twins ,2018-07-01,Bronze,N,4.0,154812.0,05-02-2023,1.0,Club Website,10,Infield
KBOFAN0001581,44.0,daegu,LGTwins,2016-10-23,Bronze,Yes,10.0,313630.0,2023-08-17,1.0,Club Website,8,Outfield
KBOFAN0001343,35.0,CHEONGJU,NC DINOS,02/04/2022,Silver,y,7.0,159965.0,08/22/2023,1.0,Offline Event,13,Premium Box
KBOFAN0003387,33.0,,SSG Landers,17-08-2020,Bronze,No,6.0,298175.0,2024-07-10,0.0,SNS,15,Family Zone
KBOFAN0001207,36.0,Daegu,kia tigers,24-01-2015,Bronze,Yes,4.0,155063.0,2023-05-16,1.0,Club Website,13,Family Zone
KBOFAN0004370,40.0,suwon,SAMSUNG LIONS,16-02-2023,Silver,1,6.0,312924.0,2025.12.28,0.0,Friend Referral,8,Premium Box
KBOFAN0001125,49.0,Jeju City, Doosan Bears ,2016.08.07,Silver,Yes,6.0,309993.0,2023-05-24,0.0,Offline Event,8,Table Seat
KBOFAN0003520,53.0,Changwon City,Lotte Giants,11-10-2015,Bronze,0,7.0,353708.0,02-09-2025,,Advertisement,11,
KBOFAN0001954,42.0,incheon,KIA Tigers,2022-04-09,Bronze,Yes,9.0,138266.0,2024.11.16,1.0,Offline Event,9,Outfield
KBOFAN0001253,48.0,Jeju , Kiwoom Heroes ,2019.04.07,Bronze,n,5.0,202188.0,2024.05.29,0.0,SNS,12,Outfield
KBOFAN0003873,56.0, Jeju, LG Twins ,19-09-2015,Gold,Yes,2.0,107541.0,2025-05-17,1.0,SNS,11,Outfield
KBOFAN0004349,48.0,Suwon City,LGTwins,2017.02.17,Bronze,0,5.0,207545.0,18-01-2023,1.0,SNS,12,Infield
KBOFAN0000071,16.0,Changwon ,SSG LANDERS,2023-09-12,Silver,n,11.0,356567.0,2023-01-02,0.0,Offline Event,11,Infield
KBOFAN0004477,69.0,Cheongju-si,Hanwha Eagles,2023-07-04,Silver,Yes,7.0,296944.0,2023-10-11,0.0,,17,Outfield
KBOFAN0000061,62.0,Daejeon City,DoosanBears,2018-11-10,Silver,y,6.0,196513.0,07/10/2023,,Offline Event,13,Infield
KBOFAN0002764,57.0,Changwon-si,DoosanBears,01/08/2022,Bronze,N,7.0,242315.0,2023.10.13,0.0,Advertisement,10,Outfield
KBOFAN0000337,41.0,CHEONGJU, LG Twins ,2017-03-17,Silver,No,10.0,330630.0,04/08/2025,1.0,SNS,13,Infield
KBOFAN0000579,18.0, Seoul,LG TWINS,2018-03-08,Silver,Yes,4.0,243263.0,2023-11-14,0.0,Offline Event,8,Table Seat
KBOFAN0002142,,Gwangju City,LG TWINS,2021.04.21,VIP,1,4.0,76921.0,18-04-2023,0.0,Club Website,12,Infield
KBOFAN0002371,31.0,Suwon City,KIA Tigers,29-05-2022,Silver,0,12.0,330159.0,11/17/2024,0.0,Offline Event,11,Table Seat
KBOFAN0000663,25.0, Daegu, Kiwoom Heroes ,2022-10-24,Gold,Yes,5.0,0.0,2025.12.21,0.0,SNS,10,Family Zone
KBOFAN0002654,43.0, Suwon,KIATigers,2023-03-02,Gold,Yes,4.0,106181.0,11/26/2023,0.0,Offline Event,8,
KBOFAN0003384,25.0,Seoul City,KT WIZ,2017-03-03,Bronze,y,7.0,353137.0,16-09-2025,1.0,Advertisement,11,Table Seat
KBOFAN0003461,25.0,Daejeon-si,hanwha eagles,02-03-2020,Bronze,y,4.0,245549.0,2023-04-26,0.0,Club Website,8,Outfield
KBOFAN0002563,71.0,cheongju, Lotte Giants ,06-08-2017,Silver,0,6.0,261791.0,2024.07.08,1.0,Club Website,7,Outfield
KBOFAN0002635,32.0,Suwon City,SAMSUNG LIONS,18-03-2020,Bronze,No,3.0,142827.0,21-03-2024,0.0,Club Website,8,Outfield
KBOFAN0004444,67.0,Incheon,LG TWINS,01-04-2022,Silver,N,5.0,211239.0,2025.09.06,1.0,Club Website,12,Table Seat
KBOFAN0001223,39.0,Seoul City,KIA TIGERS,2016-05-31,Bronze,y,8.0,189834.0,2023.04.21,0.0,Offline Event,11,Outfield
KBOFAN0002782,47.0,DAEGU,LGTwins,11/03/2016,Bronze,n,4.0,45622.0,2025-01-28,1.0,Advertisement,13,Table Seat
KBOFAN0002672,45.0, Seoul, Hanwha Eagles ,05/26/2024,Silver,N,6.0,361597.0,12/17/2023,,Advertisement,16,Family Zone
KBOFAN0001550,43.0,seoul,Hanwha Eagles,2024-01-21,Bronze,Yes,6.0,189955.0,2025.09.12,,Offline Event,9,Table Seat
KBOFAN0002817,39.0,SEOUL,KIA Tigers,2022.07.01,Silver,No,11.0,214544.0,08-10-2023,1.0,Friend Referral,7,Premium Box
KBOFAN0004927,53.0,Jeju,NCDinos,2017.08.03,Silver,No,6.0,204373.0,02-01-2023,1.0,Friend Referral,15,Table Seat
KBOFAN0002100,52.0,Busan,KIA Tigers,2017-10-21,Bronze,0,4.0,132317.0,17-05-2024,0.0,Friend Referral,13,Infield
KBOFAN0002863,68.0,Suwon,DoosanBears,2020-08-21,Bronze,1,6.0,161540.0,13-01-2025,0.0,Offline Event,6,Table Seat
KBOFAN0000029,55.0,Seoul City,KIATigers,23-09-2016,Bronze,N,5.0,257935.0,2023-10-26,0.0,SNS,8,Infield
KBOFAN0003357,39.0,Incheon ,LG TWINS,2024-08-28,Bronze,y,3.0,36627.0,2025-10-04,0.0,SNS,6,Premium Box
KBOFAN0004420,33.0,Jeju,SSG LANDERS,2019-09-29,Silver,No,4.0,146184.0,05/17/2024,1.0,Friend Referral,14,Infield
KBOFAN0004445,23.0,Changwon-si,LG TWINS,2019-06-09,Bronze,y,7.0,338621.0,07/01/2023,,Advertisement,9,Table Seat
KBOFAN0004821,,Seoul,NC Dinos,2020.10.21,Gold,n,6.0,248014.0,2024.03.23,,Friend Referral,5,Premium Box
KBOFAN0004002,71.0,GWANGJU,NC Dinos,2022-08-21,,Yes,10.0,328527.0,11/30/2023,1.0,SNS,11,Premium Box
KBOFAN0003172,73.0,Busan ,KIA TIGERS,2021-01-10,Bronze,0,10.0,65027.0,2024.05.16,1.0,Friend Referral,10,Outfield
KBOFAN0001709,20.0, Daejeon,lotte giants,27-06-2022,Silver,1,7.0,211901.0,2025-07-29,,SNS,14,Premium Box
KBOFAN0002840,61.0,SEOUL,DOOSAN BEARS,11-11-2016,VIP,1,5.0,189638.0,2023-04-26,0.0,Offline Event,8,Table Seat
KBOFAN0004620,40.0, Jeju,LG Twins,08/15/2020,Silver,y,7.0,381895.0,2024-02-18,0.0,Advertisement,13,
KBOFAN0003004,37.0, Daegu,kia tigers,2015.01.21,Bronze,n,4.0,142972.0,2023.10.14,0.0,,12,Table Seat
KBOFAN0004159,23.0,Gwangju ,lotte giants,2018.07.20,Gold,0,7.0,277257.0,05/30/2024,0.0,Offline Event,9,Premium Box
KBOFAN0003515,43.0,jeju,DOOSAN BEARS,2017-01-13,Silver,Y,4.0,149078.0,2023-06-02,0.0,Club Website,11,Infield
KBOFAN0001859,,busan,KIATigers,16-04-2021,Bronze,Yes,9.0,216758.0,07/14/2023,1.0,Advertisement,12,Infield
KBOFAN0001259,27.0,Gwangju,NCDinos,2019-10-16,Gold,n,5.0,121415.0,2023.02.24,0.0,SNS,9,Family Zone
KBOFAN0000010,57.0,Seoul,HANWHA EAGLES,08/21/2023,Silver,N,7.0,47247.0,22-01-2025,0.0,Club Website,6,Table Seat
KBOFAN0004589,37.0,,KIA TIGERS,2019.02.13,Bronze,Yes,7.0,189528.0,2023.06.21,1.0,Advertisement,14,Premium Box
KBOFAN0002668,,Busan City, LG Twins ,2015-09-17,Gold,No,3.0,135558.0,2024-07-07,0.0,Friend Referral,9,Premium Box
KBOFAN0004965,16.0,Daejeon,LG TWINS,03/26/2018,Bronze,No,5.0,234360.0,04/10/2025,0.0,Club Website,9,
KBOFAN0002037,66.0,Daegu,doosan bears,2023-03-02,Silver,1,9.0,280496.0,2025.07.24,,Friend Referral,15,Family Zone
KBOFAN0003506,61.0,Daejeon-si,kia tigers,2017-11-26,Bronze,n,8.0,310573.0,17-11-2023,0.0,Advertisement,19,Infield
KBOFAN0001672,57.0,jeju, Hanwha Eagles ,09/18/2019,Gold,0,3.0,127499.0,15-09-2025,0.0,Friend Referral,11,Table Seat
KBOFAN0000786,65.0,jeju,NCDinos,2017-03-12,Bronze,Y,10.0,215193.0,01/31/2024,1.0,SNS,10,Table Seat
KBOFAN0000610,29.0,Seoul-si,LG TWINS,21-11-2018,Bronze,Yes,5.0,188500.0,01-01-2024,1.0,SNS,13,Family Zone
KBOFAN0004725,19.0,changwon, KIA Tigers ,2016.03.11,Silver,y,9.0,228875.0,07/03/2025,1.0,Friend Referral,8,Table Seat
KBOFAN0000933,25.0,daejeon,SAMSUNG LIONS,2024-01-25,Bronze,n,,136962.0,2023.01.02,1.0,Offline Event,13,Outfield
KBOFAN0000343,19.0,Jeju-si,Doosan Bears,04-06-2024,Silver,Yes,12.0,418936.0,2025-10-16,0.0,Friend Referral,13,Table Seat
KBOFAN0003861,29.0,Cheongju-si,kiwoom heroes,2024-03-17,Gold,n,14.0,613196.0,18-03-2023,0.0,Club Website,11,Outfield
KBOFAN0002740,43.0,JEJU,SSGLanders,2024-05-10,Silver,N,5.0,141650.0,02/14/2023,0.0,Advertisement,12,Outfield
KBOFAN0003121,54.0,DAEJEON, LG Twins ,2023.07.13,Gold,Yes,10.0,446513.0,12-10-2025,1.0,Friend Referral,10,Outfield
KBOFAN0004361,27.0,Suwon-si, Hanwha Eagles ,2019.09.02,Silver,No,10.0,408967.0,02/17/2023,,Offline Event,9,Outfield
KBOFAN0001464,63.0,Seoul,KT WIZ,01/24/2019,Bronze,y,6.0,5875410.281,2024-07-10,0.0,Club Website,7,Family Zone
KBOFAN0004823,19.0,SUWON,LG Twins,2021.09.14,,n,3.0,61040.0,01-09-2023,,Advertisement,8,Outfield
KBOFAN0004576,34.0,Daejeon, Kiwoom Heroes ,10-04-2017,Bronze,y,4.0,96824.0,2024.09.18,0.0,SNS,7,Premium Box
KBOFAN0002777,69.0,Daejeon-si,KT WIZ,05-01-2023,Silver,y,7.0,146032.0,28-08-2025,0.0,Club Website,13,Family Zone
KBOFAN0000856,38.0, Changwon, KT Wiz ,25-05-2016,Bronze,1,3.0,106895.0,2023-01-29,0.0,Club Website,12,Table Seat
KBOFAN0000446,35.0,Busan,KT Wiz,2019-04-02,Bronze,n,9.0,102597.0,2023-07-24,1.0,Offline Event,8,Outfield
KBOFAN0003468,44.0,Gwangju-si,Kiwoom Heroes,2019.10.17,Bronze,1,5.0,156129.0,25-02-2025,0.0,Offline Event,10,Family Zone
KBOFAN0002054,67.0,Jeju,SamsungLions,06-09-2019,Bronze,N,7.0,345529.0,2023.08.31,1.0,Offline Event,7,Table Seat
KBOFAN0000406,64.0,Gwangju,Samsung Lions,2017-03-11,Bronze,Yes,-1.0,128429.0,05/09/2025,0.0,Offline Event,11,Outfield
KBOFAN0001257,70.0,Changwon,LotteGiants,2019.10.12,Gold,0,5.0,222536.0,2025-11-19,0.0,Advertisement,13,Premium Box
KBOFAN0000285,72.0,Incheon,SSG Landers,2019-12-26,Bronze,0,6.0,212978.0,23-04-2023,1.0,Club Website,23,Table Seat
KBOFAN0000346,,Daejeon-si,KIA TIGERS,2018-10-27,Gold,Yes,5.0,255984.0,09/20/2023,0.0,Offline Event,10,Family Zone
KBOFAN0001126,,SUWON,Lotte Giants,13-05-2021,Bronze,n,5.0,242414.0,24-04-2023,1.0,Friend Referral,5,Table Seat
KBOFAN0004337,57.0,gwangju,SSGLanders,2015.02.27,VIP,0,,222860.0,2025-02-26,0.0,SNS,3,Premium Box
KBOFAN0004503,28.0,jeju,LG TWINS,15-11-2017,Silver,0,7.0,355169.0,2025-06-26,0.0,Advertisement,10,Outfield
KBOFAN0002841,51.0,Cheongju-si,lg twins,2022-12-23,Silver,N,9.0,161165.0,2024.05.25,1.0,Club Website,14,Premium Box
KBOFAN0002083,17.0,Changwon-si,DoosanBears,06/18/2022,Silver,No,2.0,78493.0,18-10-2024,1.0,Friend Referral,13,Premium Box
KBOFAN0001057,25.0,Gwangju City,SSGLanders,07/09/2015,Bronze,y,5.0,131211.0,2023-01-14,0.0,SNS,7,
KBOFAN0003259,62.0,Gwangju City,DOOSAN BEARS,2023-06-14,Bronze,y,7.0,529365.0,2023-11-08,1.0,SNS,7,Family Zone
KBOFAN0001882,,Daegu, NC Dinos ,2015.10.12,Bronze,0,4.0,196232.0,2023.03.31,1.0,Offline Event,8,Family Zone
KBOFAN0000874,57.0,Gwangju ,kia tigers,2018-07-15,VIP,N,3.0,20568.0,2025-09-06,0.0,SNS,5,Family Zone
KBOFAN0001766,31.0,CHANGWON,HanwhaEagles,2023.02.22,Bronze,No,6.0,182023.0,2023.04.19,0.0,Club Website,16,Premium Box
KBOFAN0001931,50.0, Suwon,NCDinos,2015.11.04,Bronze,1,6.0,390300.0,2024.03.11,1.0,Friend Referral,13,Family Zone
KBOFAN0004396,58.0,DAEJEON, Kiwoom Heroes ,2020.07.03,VIP,y,8.0,231549.0,2023.07.30,1.0,SNS,17,Outfield
KBOFAN0004043,58.0,DAEGU,lg twins,08/05/2024,Silver,Yes,4.0,246480.0,2023-04-17,1.0,SNS,12,Outfield
KBOFAN0004022,52.0,Busan City,KT WIZ,08/18/2022,Gold,y,3.0,174885.0,2023-02-09,1.0,Club Website,12,Family Zone
KBOFAN0002737,26.0,GWANGJU,lotte giants,2015.08.30,Gold,n,5.0,71351.0,2024-09-15,0.0,SNS,12,Outfield
KBOFAN0003605,19.0, Daejeon,SamsungLions,05/12/2022,Silver,N,5.0,169036.0,12/10/2025,1.0,Offline Event,4,Infield
KBOFAN0001128,19.0,Daegu-si,Doosan Bears,2022-12-07,Bronze,Y,5.0,282865.0,08/17/2025,1.0,Offline Event,12,Outfield
KBOFAN0004401,37.0,Daegu-si,DOOSAN BEARS,2022-12-25,VIP,n,3.0,183626.0,2023.11.12,1.0,Club Website,10,Premium Box
KBOFAN0000449,47.0,Incheon ,SAMSUNG LIONS,10-09-2017,Bronze,y,5.0,233006.0,2024-07-22,1.0,SNS,13,Table Seat
KBOFAN0003007,27.0,Seoul-si, SSG Landers ,2021.03.02,Silver,1,3.0,69018.0,04/01/2025,0.0,Friend Referral,9,Premium Box
KBOFAN0003988,18.0,Daegu City,Doosan Bears,2017-02-09,Silver,0,5.0,197279.0,11/20/2025,1.0,Friend Referral,7,Outfield
KBOFAN0001314,65.0,,LGTwins,10/04/2024,Bronze,n,7.0,252722.0,2023-03-18,0.0,Club Website,6,Table Seat
KBOFAN0003767,40.0,Incheon-si,DoosanBears,2024.02.13,Bronze,Yes,7.0,284203.0,2025-07-07,0.0,Friend Referral,11,Premium Box
KBOFAN0001459,50.0,Jeju-si,NCDinos,2023-09-16,Silver,n,7.0,365802.0,06/13/2024,1.0,Club Website,6,Table Seat
KBOFAN0000499,63.0,cheongju,samsung lions,26-10-2020,Bronze,y,8.0,106064.0,11/07/2025,0.0,SNS,9,Table Seat
KBOFAN0001138,50.0, Jeju,doosan bears,23-08-2023,Bronze,Yes,4.0,180633.0,2023-03-19,0.0,Club Website,8,Family Zone
KBOFAN0004700,63.0,Changwon,nc dinos,13-06-2015,Silver,1,5.0,158962.0,01/08/2024,0.0,Club Website,6,Table Seat
KBOFAN0003231,69.0,daegu,Doosan Bears,2023-12-08,Bronze,0,6.0,181434.0,14-06-2025,1.0,Offline Event,11,Premium Box
KBOFAN0001292,63.0,Changwon-si, Lotte Giants ,02/16/2021,,n,8.0,321826.0,2023-03-02,0.0,Friend Referral,7,Family Zone
KBOFAN0001144,24.0, Jeju, Kiwoom Heroes ,13-12-2015,Silver,1,10.0,307685.0,07-03-2024,1.0,Club Website,6,Premium Box
KBOFAN0003886,48.0,Suwon City,DoosanBears,2019-07-26,Silver,1,4.0,150491.0,2025-07-30,1.0,Offline Event,9,Table Seat
KBOFAN0002223,66.0,Jeju,Kiwoom Heroes,11-11-2021,Silver,0,4.0,221415.0,2025-11-13,1.0,SNS,14,Outfield
KBOFAN0002640,74.0,Changwon City,LG TWINS,2024.06.03,Silver,Y,5.0,254662.0,2024-01-10,0.0,SNS,19,Table Seat
KBOFAN0003523,37.0,Daegu City,SamsungLions,06-04-2017,Silver,No,8.0,171656.0,04/18/2024,1.0,Friend Referral,14,Infield
KBOFAN0002056,56.0,jeju,Kiwoom Heroes,06/18/2015,Bronze,n,,106972.0,2025-10-23,0.0,Friend Referral,7,Infield
KBOFAN0000191,39.0,changwon,samsung lions,2015.07.04,,y,6.0,295837.0,09/15/2025,1.0,Club Website,15,Outfield
KBOFAN0000741,17.0,INCHEON,LG Twins,2015-08-10,Bronze,1,8.0,168667.0,2023.04.23,0.0,SNS,11,Table Seat
KBOFAN0001087,65.0,Gwangju,KTWiz,05-01-2023,Bronze,1,7.0,239954.0,10/19/2023,1.0,Club Website,12,Family Zone
KBOFAN0002471,18.0,Incheon City,LotteGiants,2023-12-14,Bronze,Yes,9.0,404389.0,03-10-2023,1.0,Advertisement,15,Outfield
KBOFAN0001229,70.0,JEJU,nc dinos,2019.11.15,Bronze,n,6.0,245060.0,2023.05.06,0.0,SNS,10,Premium Box
KBOFAN0002713,50.0,Daejeon-si,Samsung Lions,2018.02.14,VIP,No,7.0,266766.0,12/22/2024,1.0,Advertisement,13,Outfield
KBOFAN0000487,33.0,seoul,LGTwins,2017-04-28,Bronze,1,6.0,210060.0,2024-03-14,1.0,Offline Event,8,Premium Box
KBOFAN0003573,56.0,Busan City,KIATigers,2019-08-27,Silver,No,5.0,146771.0,2025-07-29,0.0,SNS,12,Table Seat
KBOFAN0004519,73.0,SEOUL, KIA Tigers ,03-03-2024,Gold,N,6.0,349593.0,2025-05-10,0.0,Advertisement,4,Outfield
KBOFAN0003678,16.0,daejeon, LG Twins ,2016-10-12,Bronze,N,8.0,435506.0,2025-08-04,,Offline Event,11,Family Zone
KBOFAN0004920,16.0,CHANGWON,hanwha eagles,2022-11-21,Gold,Yes,3.0,191531.0,2024-12-04,1.0,Offline Event,18,Table Seat
KBOFAN0002316,59.0,CHANGWON,KIATigers,2019-11-24,Gold,No,10.0,432942.0,10-05-2025,1.0,Advertisement,9,Family Zone
KBOFAN0003582,39.0,Daegu,LGTwins,08-06-2024,VIP,1,8.0,340389.0,2023.04.04,0.0,Friend Referral,11,Outfield
KBOFAN0000209,19.0,Daejeon-si,LOTTE GIANTS,09-02-2016,,No,5.0,211189.0,2024.06.04,1.0,Friend Referral,10,Premium Box
KBOFAN0003060,68.0,Incheon, NC Dinos ,26-12-2022,Bronze,y,3.0,49274.0,06/16/2024,0.0,Friend Referral,13,Family Zone
KBOFAN0004665,49.0,Daegu,LGTwins,2022.11.09,Bronze,Yes,7.0,307536.0,2023-10-29,0.0,Offline Event,12,Family Zone
KBOFAN0004294,38.0,daegu,doosan bears,2016.10.27,Bronze,No,9.0,111275.0,2023.04.20,,Advertisement,7,Table Seat
KBOFAN0001658,39.0,Daejeon, Hanwha Eagles ,02/08/2023,Bronze,n,8.0,485389.0,2025.03.01,1.0,Club Website,13,Outfield
KBOFAN0000151,43.0,Suwon ,Kiwoom Heroes,2015-01-09,Gold,1,0.0,0.0,26-04-2024,,Club Website,11,Outfield
KBOFAN0004893,75.0,Daejeon ,SSG LANDERS,2017-06-24,,n,7.0,386312.0,28-05-2023,0.0,Advertisement,11,Infield
KBOFAN0002465,53.0,INCHEON,KIA TIGERS,2015-11-13,Silver,Y,5.0,289164.0,2024-11-20,,Advertisement,9,Premium Box
KBOFAN0001164,29.0,Gwangju-si,KTWiz,04-11-2015,Silver,N,11.0,288221.0,2024-01-30,0.0,Offline Event,8,Infield
KBOFAN0003273,53.0,Cheongju City,kia tigers,2018.09.16,Silver,No,3.0,40699.0,2024-03-24,,SNS,13,Table Seat
KBOFAN0003092,24.0, Daegu,HanwhaEagles,12/11/2015,Gold,1,6.0,360718.0,2025-05-08,1.0,Club Website,12,Premium Box
KBOFAN0003717,70.0,Jeju City,LG TWINS,2022.05.29,Gold,N,3.0,29826.0,12-11-2023,0.0,Offline Event,14,Premium Box
KBOFAN0003957,68.0,Daejeon City,SSG Landers,2023.10.17,VIP,0,7.0,270562.0,2023-08-14,,Offline Event,10,Family Zone
KBOFAN0001562,56.0,Incheon ,NC Dinos,08/16/2020,Gold,0,9.0,218286.0,2024.04.13,1.0,Club Website,14,Table Seat
KBOFAN0002452,70.0,Daejeon,samsung lions,18-10-2016,Bronze,Y,3.0,11909.0,2023.07.03,1.0,SNS,6,Family Zone
KBOFAN0002249,25.0,suwon,Kiwoom Heroes,08/26/2022,Silver,Y,6.0,249920.0,01-01-2024,1.0,SNS,18,
KBOFAN0004106,49.0,Suwon City,nc dinos,2022.08.29,Silver,Y,6.0,224559.0,2024-08-24,0.0,Advertisement,14,Infield
KBOFAN0002560,74.0,Daegu-si, Samsung Lions ,2017-07-05,Silver,Yes,11.0,474734.0,10/25/2025,0.0,Club Website,13,Premium Box
KBOFAN0001243,25.0,Daegu ,KIATigers,2021-11-08,Bronze,Y,9.0,339519.0,10/13/2025,0.0,Friend Referral,13,Outfield
KBOFAN0002155,16.0,Suwon City,LG TWINS,04/11/2015,Silver,1,7.0,299734.0,2023-12-09,0.0,SNS,10,Family Zone
KBOFAN0004204,56.0, Daegu,Samsung Lions,07/06/2016,Bronze,0,8.0,375243.0,2024.11.13,,Advertisement,6,
KBOFAN0001382,36.0, Gwangju,SSG LANDERS,2016-07-16,,Y,10.0,439897.0,24-06-2023,1.0,Advertisement,13,Family Zone
KBOFAN0001874,51.0,cheongju,LG Twins,29-03-2015,Silver,Yes,8.0,356450.0,2025-05-05,1.0,Advertisement,10,Outfield
KBOFAN0002902,17.0,DAEGU,NC Dinos,03/24/2017,Silver,y,8.0,425374.0,09/15/2025,,Offline Event,14,Infield
KBOFAN0004557,59.0,Changwon ,KIWOOM HEROES,2016-04-06,Bronze,Yes,9.0,336039.0,2023-10-09,1.0,SNS,8,Table Seat
KBOFAN0003746,,Seoul ,KIATigers,2020-07-20,Gold,Y,6.0,321397.0,31-01-2025,1.0,Advertisement,13,Infield
KBOFAN0002422,34.0,changwon, Hanwha Eagles ,08/24/2016,Silver,y,4.0,180800.0,2025-03-13,0.0,SNS,15,Family Zone
KBOFAN0004829,53.0,Jeju , Lotte Giants ,12/28/2022,Gold,No,10.0,414960.0,2024-03-02,0.0,Advertisement,7,Table Seat
KBOFAN0001689,21.0,Seoul City,LG Twins,31-07-2023,,N,9.0,127248.0,2024-07-04,0.0,Friend Referral,6,Outfield
KBOFAN0001956,17.0,Jeju ,SSG Landers,2024-10-28,,N,6.0,246906.0,12-07-2025,1.0,SNS,8,Outfield
KBOFAN0003252,39.0,SEOUL,SSG Landers,2019.01.28,,y,5.0,146165.0,2023-01-10,1.0,Club Website,18,Table Seat
KBOFAN0004892,19.0,Changwon , Kiwoom Heroes ,2017.10.05,Bronze,n,3.0,86138.0,2025.08.29,0.0,Club Website,16,Infield
KBOFAN0002743,28.0,Changwon,KIA TIGERS,2021.09.18,Silver,y,5.0,237134.0,16-10-2025,1.0,Club Website,11,Outfield
KBOFAN0003327,,Cheongju , KT Wiz ,2023-12-13,Silver,y,5.0,253987.0,08/09/2025,1.0,Club Website,6,Premium Box
KBOFAN0000421,49.0,Suwon,Kiwoom Heroes,2022-10-10,Silver,Yes,2.0,102266.0,06/01/2025,,Advertisement,15,Family Zone
KBOFAN0000762,64.0, Seoul,LGTwins,03/14/2018,Silver,y,8.0,509755.0,2024-06-28,1.0,Club Website,15,Infield
KBOFAN0002266,47.0,Daegu-si, Lotte Giants ,2018-09-17,Gold,0,3.0,111433.0,2024.03.26,0.0,Advertisement,8,Infield
KBOFAN0002194,31.0,Changwon,SAMSUNG LIONS,05/19/2019,Gold,Yes,6.0,250652.0,03/26/2025,0.0,Advertisement,11,Infield
KBOFAN0004234,47.0,Seoul,DoosanBears,2019-05-10,Silver,0,8.0,505092.0,2025.10.07,0.0,Club Website,7,Premium Box
KBOFAN0002683,24.0,INCHEON,KIA Tigers,2015-06-23,Gold,No,5.0,242558.0,01-11-2025,1.0,Advertisement,11,Premium Box
